,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,WiFi,RestaurantsTakeOut,Alcohol,BikeParking,RestaurantsReservations,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,RestaurantsAttire,NoiseLevel,HasTV,RestaurantsGoodForGroups,GoodForKids
97,IflW1yOEcNQrB2SWxHKoSg,The Poet Cafe,173 King Street E,Toronto,ON,M5A 1J4,43.650404200000004,-79.3711469,4.0,30,"Food, Restaurants, Tapas/Small Plates, Coffee & Tea, Cafes",u'free',False,u'none',False,False,False,False,1.0,'casual',u'average',False,True,True
98,sKrt4CMGyG8YAjxVkk4hPQ,Fusaro's Kitchen,147 Spadina Avenue,Toronto,ON,M5V 2L7,43.6481372,-79.3956847,4.0,120,"Italian, Pizza, Restaurants",u'no',True,u'beer_and_wine',True,False,True,False,2.0,u'casual',u'average',False,True,True
99,UVRgPeUS5-pxGVK7OLl0Zw,The Hummingbird Caribbean Cuisine,1276 Queen Street  E,Toronto,ON,M4L 2L1,43.663687200000005,-79.32877409999999,3.5,10,"Caribbean, Restaurants",u'no',True,u'full_bar',,True,False,False,2.0,u'casual',u'average',True,True,True
100,2aIgbnGUg8VC0u9iXO-wnQ,O Sushi,6 Coxwell Avenue,Toronto,ON,M4L 3A7,43.6666242,-79.3168123,3.5,46,"Sushi Bars, Food, Restaurants",u'no',True,u'none',True,True,False,True,2.0,u'casual',u'quiet',False,True,True
101,4vTDFobDGaiI-diLF5TKkQ,D & Y Sushi,2861 Dundas Street W,Toronto,ON,M6P 1Y9,43.665152,-79.4650118,3.5,27,"Japanese, Restaurants",u'no',True,'full_bar',False,True,False,True,2.0,u'casual',u'quiet',False,True,True
102,oU-Af-_1zT-ewuLfIubN2w,Katsu Japanese Restaurant,572 Danforth Avenue,Toronto,ON,M4K 1R1,43.678694799999995,-79.3470507,3.0,86,"Japanese, Restaurants, Sushi Bars",u'no',True,u'full_bar',True,True,False,True,2.0,u'casual',u'average',False,True,True
103,RiY8R8AKdTTA37UAwvbUXw,Fuzion,580 Church St,Toronto,ON,M4Y 2E5,43.6667854,-79.3815027,2.5,22,"Restaurants, American (New), Canadian (New)",,False,u'full_bar',,True,True,False,3.0,u'casual',u'average',False,True,False
104,A3YhRPb0DPQPJL22nlYSxw,Buddha Pie,514B Annette Street,Toronto,ON,M6P 1S3,43.6602773,-79.4797994,3.5,45,"Pizza, Restaurants, Sandwiches, Coffee & Tea, Food",u'no',True,u'none',True,False,True,False,2.0,u'casual',u'quiet',False,False,True
105,4_GIJk0tX3k0x0FcUv4sNA,Basil Thai Kitchen,2326 Danforth Ave,Toronto,ON,M4C 1K7,43.6871826,-79.3070536,4.0,36,"Restaurants, Thai, Malaysian, Event Planning & Services, Caterers",u'no',True,u'none',True,True,False,True,2.0,u'casual',u'quiet',False,True,True
106,GhCbfTGJtB8Y1ZVjTzx53A,CoCo Fresh Tea & Juice,"3300 Midland Avenue, UNIT 36",Toronto,ON,M1V 4A1,43.8067504,-79.28885809999998,3.5,87,"Coffee & Tea, Food, Juice Bars & Smoothies",u'free',True,'none',True,,False,False,1.0,,,,,
107,wWjDMAy3NjpuIN64fASGfQ,The Little Dog,566 College Street,Toronto,ON,M6G 1A9,43.6557382,-79.412564,3.0,23,"Restaurants, Hot Dogs, Specialty Food, Food",u'free',True,'none',True,False,True,False,1.0,u'casual',u'average',False,False,True
108,0tMhUM4FJy-onBd8ppUDng,Wrap & Grab,171 Dundas St W,Toronto,ON,M5G,43.655170700000006,-79.3862637,3.5,12,"Restaurants, Middle Eastern",u'no',True,u'none',,False,False,,1.0,u'casual',u'average',True,True,True
109,Fw0u5YqMSLXhmNevrCPBMg,Annona Resturant,"Park Hyatt Hotel, 4 Avenue Road",Toronto,ON,M5R 2E8,43.669154,-79.394715,3.5,69,"American (New), Canadian (New), Restaurants",'free',False,u'full_bar',False,True,False,False,3.0,u'dressy',u'quiet',False,True,True
110,XYIPXJ9parr9FtvvcGI1SA,GB Hand-pulled Noodles,66 Edward Street,Toronto,ON,M5G 1C9,43.656754799999995,-79.3837248,4.0,421,"Chinese, Restaurants, Noodles",'no',True,u'none',True,False,False,False,2.0,u'casual',u'average',False,False,True
111,QTIpGviABuI58EMYyeubkw,Starbank,705 Queen St E,Toronto,ON,M4M 1G6,43.6586602,-79.3499838,4.0,7,"Food, Convenience Stores",,True,,True,,,,1.0,,,,,
112,pTbkdBDDKxNVjKUZ_6RAug,Xawaash,"130 Queens Plate Drive, Unit 1",Toronto,ON,M9W,43.715314500000005,-79.5928985,4.0,105,"Event Planning & Services, Caterers, Specialty Food, Restaurants, Halal, Internet Cafes, Mediterranean, Middle Eastern, African, Food",u'free',True,u'none',True,True,False,False,2.0,'casual',u'average',True,True,True
113,a7mTbEi2N8Zd-r-8jlReww,Koryo Korean Barbeque,300 Borough Drive,Toronto,ON,M1P 4P5,43.7752095518,-79.25708778149999,3.5,7,"Japanese, Korean, Restaurants, Barbeque, Fast Food",u'no',True,u'none',True,True,False,False,2.0,'casual',,True,True,True
114,VIsPmeZBMLkgbgw4UqCjUQ,AAA Bar,598 Gerrard Street E,Toronto,ON,M4M 1Y3,43.6658422,-79.3519276,3.0,11,"Restaurants, Nightlife, Bars, Barbeque",'no',True,,,False,,False,2.0,u'casual',,,True,True
115,z8H4Mdzl4jS9pYswj6Jf9w,Buca Yorkville,53 Scollard Street,Toronto,ON,M5R 0A1,43.6721423,-79.3893921,3.5,158,"Seafood, Breakfast & Brunch, Italian, Restaurants",'no',False,'full_bar',False,True,False,False,3.0,'dressy',u'loud',False,True,False
116,a9aW5e731lplWGHUZ02-zQ,Chino Locos Original,4 Greenwood Avenue,Toronto,ON,M4L 2P4,43.6644821,-79.3255005,4.0,171,"Asian Fusion, Vegetarian, Vegan, Mexican, Restaurants",u'no',True,u'none',True,False,False,False,1.0,u'casual',u'average',True,False,True
117,WBD4KaMGIJNNvFMAAHkaog,Toronto Cash & Carry,1405 Gerrard St E,Toronto,ON,M4L 1Z5,43.671954,-79.323412,4.5,5,"Ethnic Food, Specialty Food, Herbs & Spices, Food, Grocery",,,,,,,,1.0,,,,,
118,k7D1eFxN-_Ry491C-RiMpw,Wild Wing,1571 Sandhurst Circle,Toronto,ON,M1V 1V2,43.809254700000004,-79.2696046,2.0,20,"Restaurants, American (Traditional), Chicken Wings",u'no',True,u'full_bar',True,True,True,False,2.0,u'casual',u'loud',True,True,False
119,p82Oz-NOHn-MAZQ0jQBkNg,Riki Sushi,833 Bloor Street W,Toronto,ON,M6G 1M1,43.662417100000006,-79.4228715,4.0,11,"Sushi Bars, Restaurants, Japanese, Asian Fusion",u'free',True,u'beer_and_wine',True,True,False,True,2.0,u'casual',u'quiet',False,True,True
120,H_YBTOS23PRhrjWtP7TeJw,Marigold Indian Bistro,552 Mount Pleasant Road,Toronto,ON,M4S 2M6,43.7028513,-79.3882842,3.5,62,"Indian, Pakistani, Restaurants",u'free',True,u'full_bar',True,True,False,True,2.0,'casual','average',False,True,True
121,ctZqUMbvhJh5G4ofMUjjAA,Scoop and Bean,2 Follis Avenue,Toronto,ON,M6G 1S4,43.6696409,-79.41342579999998,4.5,4,"Food, Coffee & Tea",'free',,,True,,True,,1.0,,,,,
122,O80rb1fWrFCwyAxExZ3NPw,Kings Delight Caribbean Cuisine,1658 Jane St,Toronto,ON,M9N 2S1,43.7019167,-79.5035253,4.5,9,"Ethnic Food, Food, Fish & Chips, Restaurants, Specialty Food, Barbeque, Caribbean",'no',True,'none',True,False,False,False,1.0,'casual','average',False,False,True
123,ZcO6xKyETimcLjAkDiLQPQ,Manhattans Hand-Made Burgers,333 Bay Street,Toronto,ON,M5H 2R2,43.6503406,-79.3805207,3.5,23,"Restaurants, Burgers",u'no',True,u'none',False,False,False,False,1.0,u'casual',u'average',False,True,True
124,2iYGfGTI2Bm56rUaJfpZug,Starbucks,1842 Queen St E,Toronto,ON,M4L 6T3,43.668546,-79.307956,3.0,8,"Coffee & Tea, Food",'free',True,,True,,True,,2.0,,,,,
125,kFMEdURGAp4g29oaiF5Hjg,Earth Rosedale,1055 Yonge Street,Toronto,ON,M4W 2L2,43.6783912,-79.38982469999999,4.0,62,"Breakfast & Brunch, Restaurants, Local Flavor, American (New), Canadian (New)",u'free',False,u'full_bar',,True,True,False,3.0,u'casual',u'average',False,True,False
126,Pf8flcMF3hco_rG0EdUGog,Bbreakfasts,1121 Bay Street,Toronto,ON,M5S 3L9,43.6680033,-79.3885578,3.0,8,"Fast Food, Breakfast & Brunch, Restaurants, Burgers",u'free',True,u'none',,False,False,False,1.0,u'casual',u'average',False,False,True
127,WBaQtymoLPJfxnlBwIViow,Bistro 243,243 King Street E,Toronto,ON,M5A 1J9,43.6510114,-79.3684537,3.0,26,"Breakfast & Brunch, Bistros, Restaurants",u'no',True,u'full_bar',True,True,False,False,2.0,u'casual',u'average',True,True,True
128,ndcCAM9tdKUlj4F2kuhQMw,Kristapsons,1095 Queen Street E,Toronto,ON,M4M 1K7,43.6618494,-79.3359748,4.5,10,"Specialty Food, Food, Seafood Markets",,True,,True,,,,3.0,,,,,
129,rmHBam1Z0aBARUd45IG_qw,Mayettes,"3331 Danforth Avenue, Unit A",Toronto,ON,M1L 1C5,43.6927912,-79.28118459999999,4.5,5,"Ethnic Food, Personal Chefs, Restaurants, Seafood, Event Planning & Services, Fast Food, Specialty Food, Barbeque, Party & Event Planning, Filipino, Local Flavor, Food, Caterers",u'free',True,u'none',True,True,False,True,2.0,u'casual',u'average',True,True,True
130,vlh_e6Ftu2MyS0K-e-wdYA,Chunky Chicken,128-45 Overlea Boulevard,Toronto,ON,M4H 1C3,43.7102476,-79.33533050000001,4.0,4,"Fast Food, Restaurants, Chicken Wings, Halal, Burgers, Pizza",u'no',True,u'none',True,False,False,False,1.0,u'casual',,False,True,True
131,N1Tmmy55Zj6__67xh_uCxw,The One in the Only,966 Danforth Avenue,Toronto,ON,M4J 1L9,43.680502600000004,-79.33790690000001,4.0,30,"Food, Coffee & Tea",u'free',True,,True,,True,,1.0,,,,,
132,kVXQmct8R4Ygmk54eF32lw,Fare Game Continental Cuisine,195 Carlton Street,Toronto,ON,M5A 2K7,43.663607899999995,-79.3706368,4.0,4,"Restaurants, Canadian (New)",u'free',True,u'full_bar',,True,True,False,,u'casual',u'quiet',False,,
133,9plsFe_gSy-sgURNSBPITQ,Second Cup,693 Wilson Ave,Toronto,ON,M3K 1E3,43.732308697600004,-79.4554870203,3.0,9,"Food, Coffee & Tea",'free',True,,True,,True,,1.0,,,,,
134,l9QMOv3_RIUteG0wJc82SA,Formocha North York,5377 Yonge Street,Toronto,ON,M2N 5R6,43.775864500000004,-79.414118,3.5,34,"Coffee & Tea, Food, Juice Bars & Smoothies",'free',True,,False,,False,,1.0,,,,,
135,A4aqz0pfgMX-votNbSZQDA,Modus Ristorante,145 King Street W,Toronto,ON,M5H 4G2,43.647468599999996,-79.3839517,3.5,20,"Restaurants, Italian",u'no',False,u'full_bar',True,True,True,False,3.0,u'dressy',u'average',True,True,False
136,Km9IPMrNPEnn40ebgxs6vw,Nu Bügel,240 Augusta Avenue,Toronto,ON,M5T 2L7,43.655361210900004,-79.4023953024,3.5,158,"Bagels, Food",,True,,True,,,,2.0,,,,,
137,PNzGMlH0SnvIMxIESVNLgw,Starbucks,"1 First Canadian Place, 77 Adelaide Street W",Toronto,ON,M5X 1C1,43.64842,-79.3819,4.0,3,"Food, Coffee & Tea",'free',True,,True,,False,,2.0,,,,,
138,pvo-RRtvw1zBAHRzr8669w,Dumpling Buffet,3320 Midland Avenue,Toronto,ON,M1V 1R4,43.807745178999994,-79.2895870283,3.0,12,"Restaurants, Chinese",,True,,,,,,,,,,True,
139,QZCAx1CM8Q5NSTc-8ProOA,Cafe Novo,254 Augusta Avenue,Toronto,ON,M5T 2L7,43.6557771,-79.4026824,3.5,18,"Cafes, Restaurants",'free',True,u'none',True,False,True,False,1.0,u'casual',u'average',False,True,True
140,qeIKP9mGEucrdxbGo9uRTw,Bourbon Street Smokehouse,901 Bloor Street W,Toronto,ON,M6H 1L2,43.6616784,-79.42627890000001,4.0,16,"Barbeque, Restaurants, Food, Smokehouse, Southern",,True,u'full_bar',True,True,False,,2.0,u'casual',u'quiet',True,True,True
141,IZI9BdElfGB-WcHpd7Wg7Q,Pho Dai Nam,462 Birchmount Rd,Toronto,ON,M1K,43.7069859,-79.26814820000001,4.0,19,"Vietnamese, Restaurants",u'no',True,u'none',True,False,False,True,2.0,u'casual',u'quiet',False,True,True
142,wC_uWvRXyWqG6EygMfPhOQ,The Gladstone Cafe,1181 Queen Street W,Toronto,ON,M6J 1J4,43.6425668,-79.427059,3.5,16,"Diners, Food, Cafes, Restaurants, Food Delivery Services",,True,'none',True,False,True,True,1.0,u'casual',u'quiet',False,True,True
143,p6mnPa2-__9ttPTIfecc0Q,Subway,727 Queen Street E,Toronto,ON,M4M 1H1,43.6590216,-79.3491051,2.0,4,"Delicatessen, Food, Fast Food, Sandwiches, Restaurants",,True,,,False,,False,,,,,False,False
144,vl_LNtimh_DMxZ1YQfl8aA,Magic Oven,127 Jefferson Avenue,Toronto,ON,M6K 3E4,43.6396613343,-79.4219483696,2.5,23,"Pizza, Gluten-Free, Vegan, Restaurants",u'no',True,u'none',True,False,True,True,2.0,u'casual',u'average',True,False,True
145,6G_S11aSDjdYnvqRaF24_w,Scruffy Murphy's Irish Pub,150 Eglinton Avenue E,Toronto,ON,M4P 1E8,43.708009000000004,-79.393628,3.0,32,"Nightlife, Restaurants, Pubs, Performing Arts, Irish Pub, Irish, Arts & Entertainment, Cajun/Creole, Bars",,,u'full_bar',True,,True,,2.0,,u'very_loud',True,True,
146,Oq3EFcMbQ6J4V2uxga77KQ,Creeds Coffee Bar,1595 Bayview Ave,Toronto,ON,M4G 3B5,43.7061117,-79.3751346,4.0,6,"Restaurants, Sandwiches, Food, Coffee & Tea",u'free',True,'none',True,,True,,,,'quiet',True,,
147,-llrUA_TlQTWH_CMM3NTNQ,KFC,415 Mount Pleasant Road,Toronto,ON,M4S 2L5,43.699307,-79.386229,1.5,5,"Chicken Shop, Fast Food, Restaurants, American (Traditional), Chicken Wings",,True,,,False,,,,,,,False,False
148,SFcmvdfsyjsgmu-b9L91Vw,FreshCo,1245 Dupont Street,Toronto,ON,M6H 2A6,43.6675041,-79.4420863,2.5,9,"Grocery, Food",,False,,True,,,,2.0,,,,,
149,hQtGXpMq4gyRWH4s2iNpUQ,Odin,"514 King Street E, Unit 7",Toronto,ON,M5A 1M1,43.6563809,-79.357038,3.5,63,"Cafes, Restaurants, Bars, Nightlife",u'free',True,u'full_bar',True,False,True,False,1.0,u'casual',u'quiet',False,True,False
150,kiwbnv4prSca7lELVhxgIQ,LCBO - Maple Leaf Gardens,20 Carlton Street,Toronto,ON,M5B 1J2,43.662257588900005,-79.3797508975,3.0,15,"Beer, Wine & Spirits, Food",,False,,True,,,,2.0,,,,,
151,Am0Uvt_lOWzp6UKBDAoRNA,Aroma Espresso Bar,2-16 Pleasant Boulevard,Toronto,ON,M4T 1J8,43.6872913355,-79.3936046688,2.5,12,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Bakeries",'free',True,,True,,True,,2.0,,,,,
152,K9xTkwZX-ZdMWPK8EQOy6A,Malado Sushi,2437 Finch Avenue W,Toronto,ON,M9M 2E7,43.7498162,-79.5493678,4.0,34,"Restaurants, Sushi Bars, Korean, Japanese",u'no',True,'beer_and_wine',False,True,False,False,2.0,u'casual','average',True,True,True
153,6ZydAxt8IH5zTdDC0yna_A,Mercat del Carmen,920 Queen Street W,Toronto,ON,M6J 1G6,43.6449495,-79.41575350000001,3.5,6,"Spanish, International Grocery, Ethnic Grocery, Food, Restaurants, Thai, Desserts",,True,,True,False,False,False,2.0,u'casual',,False,False,True
154,xNNAfZJkLZlAeS-I7-QwgA,Pho Tien,358 Bathurst Street,Toronto,ON,M5T 2S7,43.6527045,-79.406407,3.5,41,"Restaurants, Vietnamese",'no',True,u'full_bar',True,True,False,True,1.0,u'casual',u'quiet',True,True,True
155,fo_w5L2x00wS4NMHzE8oyg,Sandoozles Smokehouse & Pub,709 Mount Pleasant Road,Toronto,ON,M4S 2N4,43.7074876432,-79.3896615989,2.5,6,"Restaurants, Barbeque",,True,,,,False,,2.0,u'casual',u'average',True,False,
156,Bh5VbI_9msk3GaD0kiKkmg,Nanashake,"4750 Yonge Street, Unit 134",Toronto,ON,M2N 0J6,43.760058175,-79.412188931,3.5,51,"Food, Restaurants, Vegetarian, Ice Cream & Frozen Yogurt, Vegan",'no',True,,True,False,True,False,1.0,u'casual',u'quiet',False,True,True
157,Gv8u5bX_Kd7HG7jkeF_vWA,Ten Feet Tall,1381 Danforth Avenue,Toronto,ON,M4J 1N2,43.6822547,-79.32801359999999,3.0,5,"Arts & Entertainment, Cafes, Restaurants, Nightlife, Music Venues",,True,u'full_bar',,True,True,False,2.0,u'casual',,False,True,True
158,FM0h7JHdthhnc50vgGWzpA,I'll Be Seeing You,747 Queen Street E,Toronto,ON,M4M 1H3,43.65899279999999,-79.3480738,5.0,35,"Bars, Wine Bars, Comfort Food, Cocktail Bars, Restaurants, Nightlife",u'free',True,u'full_bar',True,True,False,False,2.0,'casual','average',True,True,False
159,ZCYCNWA98718SZ0A4bHD7A,Dear & Fro,"3300 Midland Avenue, Unit 39",Toronto,ON,M1V,43.8067504,-79.28885809999998,3.5,120,"Ice Cream & Frozen Yogurt, Food, Restaurants, Cafes, Desserts, Korean",'free',True,,True,,,,2.0,,,,,
160,W9wFhYz0hj9mQ_5vHfk31A,Kal & Mooy,238 Queen Street W,Toronto,ON,M5G,43.650130600000004,-79.3904119,5.0,33,"Food, Specialty Food, Middle Eastern, Restaurants, African, Ethnic Food, Food Trucks",'no',True,u'none',True,False,True,False,1.0,'casual',u'average',False,True,True
161,wffN4optBUAy4LVOOPZN7g,6th Street Gastro Pub & Pizza,4923 Dundas Street W,Toronto,ON,M9A 1B8,43.648546100000004,-79.52892,3.5,18,"Lounges, Nightlife, Bars, Pizza, Restaurants, Gastropubs, Southern, Tex-Mex, Pubs",u'free',True,u'full_bar',True,True,False,True,2.0,u'casual',u'average',True,True,True
162,EbrZfcG29xyKIiZeocJ-Bg,Run and gun,1541 Dundas Street W,Toronto,ON,M6K 1T6,43.6496361,-79.43323649999999,4.5,10,"Food, Coffee & Tea, Desserts",'free',True,,True,,True,,1.0,,,,,
163,Js5dRDxKpB8TqcO8tNPEvA,Lebanon Express,439 Yonge Street,Toronto,ON,M5B 1T3,43.6610723,-79.38275909999999,3.5,59,"Restaurants, Middle Eastern, Food",u'no',True,'none',True,False,False,False,1.0,u'casual',u'average',True,False,False
164,cPPYaBM07eTlkknpvVpW1Q,The Theatre Centre,1115 Queen Street W,Toronto,ON,M6J 3T4,43.6431093,-79.42325840000001,4.5,5,"Cafes, Performing Arts, Arts & Entertainment, Cinema, Restaurants",,,,,,,,,,,,,True
165,3X-sooX0dLo8BB_XItjD4w,Treats,B120-121 King Street W,Toronto,ON,M5H 3T9,43.6477755,-79.3831243,4.5,4,"Bakeries, Coffee & Tea, Desserts, Food",,,,,,False,,1.0,,,,,
166,x4q_kJ-dvaHL7dkpZKJUdg,Bob's Bulgogi,105 Victoria Street,Toronto,ON,M5C 3B4,43.652139,-79.377507,4.0,72,"Korean, Restaurants",'no',True,u'none',True,False,False,False,1.0,u'casual',u'average',False,False,False
167,VopuT3hjU8_OobE-ROt9HQ,Hot Pot Garden,"668 Silver Star Boulevard, Unit 203",Toronto,ON,M1V 5N1,43.8228248,-79.3010002,3.0,4,"Hot Pot, Chinese, Restaurants",,,,,True,,,,,,,True,True
168,4ZNr_HOSCXMCzY4xN4WACA,Toucan Tacos,686 Queen Street E,Toronto,ON,M4M 1G6,43.658744899999995,-79.3507401,2.5,15,"Restaurants, Mexican",,True,u'full_bar',,True,True,False,2.0,u'casual',u'quiet',False,True,True
169,G2yY7OdcwX71jCkKP1-Efg,Potman Hotpot,"633 Silver Star Boulverd, Unit 110-111",Toronto,ON,M1V 5N1,43.82195170000001,-79.2984027,4.0,44,"Hot Pot, Restaurants",'free',False,'beer_and_wine',,True,False,False,2.0,'casual',u'average',True,True,True
170,_RaSewXYRY7QiIpb07iHWw,Tom's No Frills,1150 Victoria Park Avenue,Toronto,ON,M4B 2K4,43.708293700000006,-79.2962894,3.0,5,"Food, Grocery",,True,,True,,,,2.0,,,,,
171,Hbe9EMTwdZruqOEDXXFb5Q,The Boulevard Cafe,161 Harbord Street,Toronto,ON,M5S 1H1,43.6619075,-79.4068878,3.0,44,"Breakfast & Brunch, Cafes, Latin American, Event Planning & Services, Restaurants, Peruvian, Caterers",u'no',True,u'full_bar',True,True,True,False,2.0,u'casual',u'average',False,True,False
172,l07ctcrDMV--TYwe3uzebQ,Huh Ga Ne,"19 Finch Avenue W, Unit A",Toronto,ON,M2N 7K4,43.779169399999994,-79.4172467,3.5,98,"Restaurants, Korean",u'no',True,'beer_and_wine',True,True,False,False,2.0,u'casual',u'loud',True,True,True
173,G6aNyWVp2UjgKRidP_U2jw,La Limonada,"Toronto Spiritualist Temple, 706 College Street",Toronto,ON,M6G 1C1,43.6554002,-79.4181865,5.0,10,"Food Stands, Restaurants, Food, Juice Bars & Smoothies",u'no',True,,,False,,False,2.0,'casual',u'average',,,False
174,Q2sfvKRIByuP0p7Vwgnt7A,Sing Sing Barbeque House,351 Av Broadview,Toronto,ON,M4M 2H1,43.6651176,-79.35226829999999,3.5,3,"Restaurants, Barbeque",'no',True,,False,False,False,False,,'casual',,False,,False
175,zkk1ieQQnWtu9TLJukXC0g,Boar N Wing Sports Grill,5164 Dundas Street W,Toronto,ON,M9A 1C4,43.6430341,-79.5342349,3.0,26,"Restaurants, American (Traditional), Nightlife, Chicken Wings, Bars, Burgers, Sports Bars",u'no',True,u'full_bar',False,True,False,True,2.0,u'casual',u'average',True,True,False
176,-PKUAor_Nz_IaNjP_jIwyA,Playa Cabana - Hacienda,14 Dupont Street,Toronto,ON,M5R 1V3,43.6770684,-79.3981842,3.5,128,"Restaurants, Mexican",'no',False,u'full_bar',True,True,True,False,2.0,u'casual',u'loud',False,True,False
177,cVdcHgCBKM5l9KS9sizQag,King's Diner,906 Kingston Road,Toronto,ON,M4E 1S5,43.6805101,-79.2895166,3.5,30,"Restaurants, Breakfast & Brunch, Diners",u'no',True,u'full_bar',True,True,False,False,1.0,u'casual',u'average',False,True,True
178,aXPw7yszWON9ZvXjNJ9bNw,Passion Grill,2836 Lake Shore Boulevard W,Toronto,ON,M8V 2Y6,43.6016854,-79.5017682,2.0,3,"American (Traditional), Halal, Sandwiches, Burgers, Restaurants",,True,,True,True,False,True,2.0,,,,True,True
179,R3kb47nmj39ihivxq-P5Vw,Coffee Time,1471 Eglinton Ave W,Toronto,ON,M6E 2G6,43.6979274,-79.43912370000001,2.0,5,"Coffee & Tea, Donuts, Food",,,,True,,,,2.0,,,,,
180,cjatara6LkXRu2BXD_jxlA,Chat Bar,633 Silver Star Boulevard,Toronto,ON,M1V 5N1,43.822058,-79.298592,3.5,52,"Restaurants, Barbeque, Tapas Bars, Chinese",'free',True,u'beer_and_wine',False,False,False,False,2.0,u'casual',u'loud',True,True,False
181,sKIAHIGW0viQGFAMGgQ3Rg,Sushi Mugen,1105 Queen Street E,Toronto,ON,M4M 1K7,43.662033471899996,-79.335608385,4.0,7,"Japanese, Restaurants, Sushi Bars",u'free',True,u'none',,True,,True,,,,,,
182,JTRr4n5ia0VYk8uwP3n1qw,Burak Market,982 Danforth  Avenue,Toronto,ON,M4J 1M1,43.6803468,-79.3375975,2.5,3,"Grocery, Food",,,,,,,,4.0,,,,,
183,cbxyYUsJMWk1oEgzfoJ28A,Il Gusto Ristorante,796 College St,Toronto,ON,M6G 1C6,43.6547935,-79.4213405,3.0,7,"Italian, Restaurants",,True,u'full_bar',,True,True,False,2.0,u'casual',u'quiet',,True,True
184,I57O9xjahLTtx22El93f4g,Arepa Market,214 Augusta Ave,Toronto,ON,M5T 2L6,43.654787,-79.4021369,4.0,5,"Gluten-Free, Latin American, Sandwiches, Restaurants",u'free',False,u'none',,False,True,True,1.0,,u'loud',,False,False
185,Pejzx2YgZvywGXJo-thfnw,Pepper Chili,368 Avenue Broadview,Toronto,ON,M4M 2G9,43.665329,-79.3528595,3.0,3,"Restaurants, Chinese",,True,,,True,,True,1.0,,u'loud',,True,
186,e084b0uMSnEP7-PYlmAKbA,Lick's Homeburgers & Ice Cream,900 Warden Avenue,Toronto,ON,M1L 4W6,43.7294443,-79.288563,2.0,15,"Ice Cream & Frozen Yogurt, Burgers, Restaurants, Food",u'no',True,u'none',True,False,False,False,2.0,u'casual',u'average',,True,False
187,gS9MphCeLc9JzUrEOEA4_Q,1 Love Kitchen,247 Queen Street W,Toronto,ON,M5V 1Z4,43.6502718,-79.3887054,3.0,12,"Caribbean, Restaurants",,True,u'none',True,False,False,,1.0,u'casual',u'loud',False,False,False
188,e59uNE07Gf-yrIl4rX3KZw,Bareburger,111 Dundas Street W,Toronto,ON,M5G,43.6556244,-79.38414279999999,3.5,264,"Vegetarian, Burgers, Salad, Breakfast & Brunch, Restaurants, American (Traditional)",u'free',True,'full_bar',True,True,True,False,2.0,'casual','average',True,True,True
189,RyKFUOBakk8I0K-EKaf33Q,Back of House,181 Carlaw Avenue,Toronto,ON,M4M 2S1,43.6618117,-79.3402579,4.5,14,"Restaurants, Food, Breakfast & Brunch",'no',True,'none',True,False,False,False,2.0,'casual','quiet',False,True,True
190,j76FtDF70w93QKrcnT9AMA,Matahari Grill,39 Baldwin St,Toronto,ON,M5T 1L1,43.655888399999995,-79.39358879999999,3.0,68,"Malaysian, Restaurants",u'no',True,u'full_bar',True,True,True,False,2.0,u'casual',u'average',False,True,False
191,NR2-lpZ91nDvP5pfavhtIQ,Tea A Break Tea House,"3250 Midland Avenue, Unit G107",Toronto,ON,M1V 4A1,43.80392020000001,-79.2863821,2.5,5,"Chinese, Food, Restaurants, Tea Rooms",,,,,,False,,,,,,,
192,D5oLn4j7eezCAoOsuYr8jA,ND Sushi & Grill,370 College St,Toronto,ON,M5T 1S6,43.6572686,-79.4046849,4.0,24,"Sushi Bars, Restaurants",'free',True,'beer_and_wine',,True,False,True,2.0,'casual',,False,True,True
193,YkAIlxYZ1guSqbbowU9X4g,Luckee,328 Wellington Street W,Toronto,ON,M5V 3T4,43.6446974,-79.39239509999999,3.5,186,"Breakfast & Brunch, Chinese, Dim Sum, Restaurants",u'no',True,'full_bar',True,True,False,False,3.0,'casual',u'average',False,True,False
194,POuD26KrQ_ssxKuSFfXY0A,Starbucks,205 Humber College Boulevard,Toronto,ON,M9W 5L7,43.728645799999995,-79.6082722,2.5,5,"Food, Bakeries, Coffee & Tea",,True,,,,,False,,,,,,
195,a23aElEgvCFhxdtqdzh7bg,Bow Thai Restaurant,1970 Queen Street E,Toronto,ON,M4L 1H8,43.6698968,-79.30154559999998,3.0,7,"Thai, Restaurants",,True,,,,,,2.0,u'casual',,,,
